Longitude,Latitude,Serv_ID
-105.187,40.599,11312
-105.021,40.375,11313
-104.969,40.480,11315
-104.782,40.381,11316
-105.190,40.600,11323
-105.191,40.397,11324
-105.190,40.422,11325
-105.189,40.600,11326
-105.188,40.600,11327
-105.189,40.506,11328
-105.188,40.600,11329
-105.188,40.392,11330
-104.838,40.580,11331
-104.926,40.599,11332
-105.269,40.371,11335
-105.268,40.957,11337
-105.266,40.369,11339
-104.969,40.485,11342
-104.946,40.443,11343
-105.275,40.208,11345
-104.963,40.601,11346
-105.115,40.603,11350
-105.273,40.262,11352
-105.342,40.624,11355
-105.115,40.603,11359
-105.116,40.534,11363
-105.119,40.232,11364
-105.058,40.342,11365
-105.121,40.524,11366
-105.116,40.536,11368
-105.116,40.699,11369
-105.271,40.113,11370
-105.119,40.535,11371
-105.116,40.643,11372
-105.120,40.528,11373
-105.119,40.533,11374
-105.118,40.605,11375
-105.121,40.291,11376
-105.118,40.640,11378
-105.342,40.585,11379
-105.118,40.536,11380
-105.120,40.528,11381
-105.118,40.531,11382
-104.972,40.748,11383
-104.929,40.616,11384
-105.119,40.605,11386
-105.119,40.537,11387
-104.777,40.386,11388
-105.120,40.531,11389
-105.119,40.538,11390
-105.270,40.287,11391
-105.114,40.538,11395
-105.346,40.606,11396
-105.120,40.626,11397
-105.354,40.608,11399
-104.941,40.392,11400
-105.119,40.606,11401
-105.114,40.645,11402
-105.373,40.648,11403
-105.368,40.644,11405
-104.927,40.606,11407
-104.964,40.481,11408
-104.939,40.601,11410
-105.272,40.213,11411
-105.275,40.531,11412
-104.935,40.606,11414
-105.113,40.657,11415
-105.113,40.607,11417
-105.092,40.331,11418
-105.123,40.524,11420
-105.124,40.285,11421
-105.091,40.509,11424
-104.927,40.402,11425
-105.355,40.628,11426
-105.105,40.309,11427
-105.125,40.387,11428
-105.354,40.608,11429
-105.092,40.505,11430
-105.091,40.506,11431
-104.967,40.376,11432
-105.128,40.356,11433
-105.129,40.299,11434
-105.128,40.390,11436
-105.128,40.290,11437
-104.870,40.597,11438
-105.127,40.608,11439
-105.129,40.368,11440
-105.129,40.286,11441
-105.128,40.524,11442
-105.127,40.608,11443
-105.128,40.392,11444
-105.272,40.216,11445
-105.273,40.114,11446
-105.091,40.608,11447
-105.128,40.527,11448
-105.130,40.292,11449
-105.263,40.610,11450
-105.273,40.216,11451
-105.105,40.347,11453
-105.187,40.398,11454
-105.099,40.748,11455
-105.218,40.102,11457
-105.082,40.610,11458
-105.081,40.650,11459
-105.083,40.610,11460
-105.085,40.296,11463
-105.082,40.614,11464
-104.969,40.472,11466
-104.793,40.673,11468
-105.102,40.344,11469
-104.967,40.376,11470
-104.775,40.395,11471
-105.093,40.302,11472
-105.086,40.296,11473
-104.932,40.406,11474
-105.270,40.611,11477
-105.093,40.299,11478
-105.083,40.610,11479
-105.083,40.650,11480
-105.081,40.610,11483
-105.081,40.645,11484
-105.084,40.498,11485
-104.939,40.429,11486
-105.083,40.610,11487
-105.083,40.610,11488
-105.084,40.640,11489
-105.084,40.232,11490
-105.084,40.297,11491
-105.220,40.162,11492
-105.083,40.498,11493
-105.083,40.637,11494
-105.273,40.617,11495
-105.268,40.611,11496
-105.091,40.856,11497
-105.088,40.297,11498
-105.083,40.648,11499
-105.083,40.498,11501
-105.084,40.297,11502
-105.083,40.502,11503
-105.083,40.513,11504
-105.081,40.610,11505
-105.081,40.653,11506
-105.085,40.498,11508
-105.282,40.364,11509
-105.274,40.696,11510
-105.087,40.294,11511
-105.224,40.129,11512
-105.226,40.482,11514
-105.279,40.199,11515
-105.072,40.515,11516
-105.286,40.612,11519
-105.285,40.151,11520
-104.970,40.608,11522
-105.286,40.137,11523
-105.084,40.296,11524
-105.082,40.611,11525
-105.083,40.637,11526
-105.273,40.201,11527
-105.083,40.504,11530
-105.105,40.362,11531
-105.086,40.292,11532
-104.925,40.445,11536
-105.086,40.296,11537
-105.070,40.611,11539
-105.275,40.633,11540
-105.272,40.884,11541
-105.236,40.153,11542
-105.230,40.270,11543
-105.192,40.425,11544
-105.071,40.612,11546
-105.196,40.437,11547
-105.193,40.429,11548
-105.071,40.475,11549
-104.583,40.575,11550
-105.281,40.614,11551
-105.070,40.734,11553
-105.100,40.343,11554
-105.088,40.292,11556
-105.070,40.612,11557
-105.073,40.355,11559
-105.097,40.344,11560
-105.073,40.341,11561
-105.072,40.359,11562
-104.973,40.464,11563
-104.931,40.616,11564
-105.070,40.612,11566
-105.390,40.627,11567
-105.266,40.241,11570
-105.071,40.476,11572
-105.081,40.638,11573
-105.071,40.475,11577
-105.079,40.895,11578
-105.081,40.612,11579
-105.072,40.613,11580
-105.072,40.474,11581
-105.081,40.612,11582
-105.072,40.613,11583
-105.071,40.613,11584
-105.081,40.612,11585
-105.080,40.652,11586
-105.072,40.477,11587
-105.071,40.614,11588
-105.080,40.612,11589
-105.072,40.613,11590
-105.072,40.495,11591
-105.385,40.613,11593
-105.081,40.612,11594
-105.080,40.616,11595
-105.071,40.613,11596
-105.242,40.273,11597
-105.070,40.613,11598
-105.081,40.504,11599
-105.072,40.485,11600
-105.081,40.613,11601
-105.071,40.613,11602
-105.095,40.613,11603
-105.080,40.616,11605
-105.072,40.613,11606
-105.071,40.613,11608
-105.080,40.613,11609
-105.071,40.613,11610
-105.072,40.355,11611
-105.081,40.613,11612
-105.282,40.198,11614
-105.072,40.613,11615
-105.072,40.613,11616
-105.071,40.514,11618
-105.079,40.613,11619
-105.081,40.613,11621
-105.071,40.613,11622
-105.072,40.613,11624
-105.072,40.632,11625
-105.071,40.613,11626
-105.081,40.613,11627
-105.070,40.634,11628
-105.071,40.613,11629
-105.072,40.639,11630
-105.075,40.614,11632
-105.071,40.613,11633
-105.081,40.613,11634
-105.079,40.613,11635
-104.985,40.391,11636
-105.072,40.631,11637
-105.080,40.616,11638
-105.074,40.319,11639
-105.079,40.613,11640
-105.076,40.749,11641
-105.055,40.288,11642
-105.077,40.746,11643
-105.072,40.613,11644
-105.079,40.613,11645
-105.072,40.638,11646
-105.286,40.137,11647
-105.079,40.615,11648
-104.789,40.344,11650
-105.081,40.613,11651
-105.072,40.638,11652
-105.072,40.482,11653
-105.079,40.613,11655
-105.078,40.613,11656
-105.078,40.613,11657
-105.081,40.613,11658
-105.080,40.505,11659
-105.079,40.613,11660
-105.072,40.613,11661
-105.071,40.614,11662
-105.079,40.613,11663
-105.077,40.613,11664
-105.072,40.614,11665
-105.072,40.644,11666
-105.071,40.613,11667
-105.071,40.612,11668
-105.071,40.494,11669
-105.068,40.266,11670
-105.081,40.230,11672
-105.079,40.502,11673
-105.078,40.615,11674
-105.081,40.613,11676
-105.080,40.504,11677
-105.079,40.613,11678
-105.079,40.616,11679
-105.077,40.614,11680
-105.081,40.502,11681
-105.273,40.217,11682
-105.081,40.504,11683
-105.080,40.618,11684
-105.080,40.613,11685
-105.080,40.503,11687
-105.079,40.504,11688
-105.079,40.614,11689
-105.081,40.614,11690
-105.080,40.615,11691
-105.081,40.504,11692
-105.079,40.742,11693
-105.078,40.613,11694
-105.072,40.495,11696
-105.069,40.357,11697
-105.080,40.613,11698
-105.080,40.613,11699
-105.079,40.613,11700
-105.081,40.613,11701
-105.080,40.612,11702
-105.079,40.505,11703
-105.081,40.613,11704
-105.080,40.613,11705
-105.078,40.613,11706
-105.071,40.512,11707
-105.079,40.613,11709
-105.079,40.613,11710
-105.079,40.615,11711
-105.081,40.498,11712
-105.072,40.624,11713
-105.072,40.614,11714
-105.072,40.613,11715
-105.072,40.614,11716
-105.073,40.476,11717
-105.072,40.516,11718
-105.072,40.477,11719
-105.071,40.614,11720
-105.186,40.422,11721
-105.095,40.756,11723
-105.083,40.502,11724
-105.081,40.612,11726
-105.077,40.733,11727
-105.081,40.638,11729
-105.078,40.613,11730
-105.079,40.613,11732
-105.079,40.614,11733
-105.078,40.614,11734
-105.072,40.614,11735
-105.074,40.325,11736
-105.072,40.474,11737
-105.081,40.613,11738
-105.073,40.511,11739
-105.072,40.684,11741
-105.241,40.184,11742
-105.079,40.263,11744
-105.071,40.611,11745
-105.072,40.494,11746
-105.078,40.614,11747
-105.076,40.778,11748
-105.071,40.644,11749
-105.079,40.614,11750
-105.079,40.614,11751
-105.078,40.614,11752
-105.284,40.137,11753
-105.232,40.562,11754
-105.087,40.614,11755
-105.088,40.513,11756
-105.069,40.638,11757
-105.081,40.614,11759
-105.080,40.503,11761
-105.078,40.614,11762
-105.077,40.741,11763
-105.072,40.614,11764
-105.288,40.149,11765
-105.079,40.718,11767
-105.078,40.614,11768
-105.081,40.614,11769
-105.080,40.614,11770
-105.079,40.614,11771
-105.080,40.617,11773
-105.080,40.505,11774
-105.079,40.614,11775
-105.078,40.614,11776
-105.080,40.614,11778
-104.986,40.391,11779
-105.080,40.615,11780
-105.079,40.729,11781
-105.079,40.614,11782
-105.077,40.614,11783
-105.277,40.378,11784
-105.277,40.212,11785
-105.266,40.615,11786
-105.188,40.607,11787
-105.081,40.615,11789
-105.081,40.505,11790
-105.080,40.615,11791
-105.079,40.614,11792
-105.078,40.614,11793
-105.080,40.614,11794
-105.080,40.614,11795
-105.078,40.614,11796
-105.080,40.614,11798
-105.080,40.614,11799
-105.079,40.614,11800
-105.081,40.614,11802
-105.081,40.614,11803
-105.080,40.614,11804
-105.079,40.614,11805
-105.080,40.614,11807
-105.084,40.835,11808
-105.078,40.614,11809
-105.079,40.614,11811
-105.079,40.614,11812
-105.081,40.614,11813
-105.081,40.639,11814
-105.078,40.614,11815
-105.077,40.614,11816
-105.075,40.259,11817
-105.079,40.614,11818
-104.776,40.625,11819
-105.095,40.615,11820
-105.081,40.614,11822
-105.078,40.614,11824
-105.078,40.614,11826
-105.084,40.621,11827
-105.075,40.471,11828
-105.082,40.506,11829
-105.079,40.614,11830
-105.079,40.614,11831
-105.079,40.614,11832
-105.078,40.640,11833
-105.077,40.760,11834
-105.077,40.614,11835
-105.095,40.615,11836
-105.081,40.614,11837
-105.079,40.614,11838
-105.079,40.740,11839
-105.078,40.614,11840
-105.080,40.614,11841
-105.079,40.614,11842
-105.078,40.716,11843
-105.096,40.627,11845
-105.080,40.614,11846
-105.077,40.614,11848
-105.081,40.614,11849
-105.080,40.617,11850
-105.080,40.616,11851
-105.080,40.615,11853
-105.080,40.614,11854
-105.078,40.614,11855
-105.081,40.504,11857
-105.080,40.613,11858
-105.079,40.615,11859
-105.079,40.614,11860
-105.078,40.615,11862
-105.085,40.615,11864
-105.081,40.615,11870
-105.081,40.616,11871
-105.080,40.615,11872
-105.080,40.615,11873
-105.077,40.615,11874
-105.079,40.614,11879
-105.079,40.615,11880
-105.078,40.615,11881
-105.081,40.615,11882
-105.080,40.775,11883
-105.078,40.613,11884
-105.081,40.506,11885
-105.219,40.111,11886
-105.078,40.615,11887
-105.077,40.615,11888
-105.079,40.615,11889
-105.219,40.311,11890
-105.081,40.615,11891
-105.079,40.615,11892
-105.078,40.615,11893
-105.070,40.477,11896
-105.071,40.354,11897
-105.069,40.494,11898
-104.890,40.498,11899
-105.080,40.322,11900
-105.077,40.615,11901
-105.081,40.615,11903
-105.079,40.615,11904
-105.223,40.102,11906
-105.088,40.297,11907
-105.079,40.615,11908
-105.079,40.615,11909
-105.078,40.615,11910
-105.081,40.638,11911
-105.080,40.614,11912
-105.077,40.615,11913
-105.080,40.503,11914
-105.079,40.615,11915
-105.078,40.615,11916
-105.080,40.617,11917
-105.079,40.718,11918
-105.078,40.615,11919
-105.081,40.616,11920
-105.081,40.504,11921
-105.079,40.615,11922
-105.078,40.761,11923
-104.791,40.893,11925
-105.080,40.616,11926
-105.081,40.504,11927
-105.080,40.616,11928
-105.079,40.615,11929
-105.078,40.615,11930
-104.583,40.368,11931
-105.080,40.615,11932
-105.088,40.624,11933
-105.081,40.614,11934
-105.082,40.639,11935
-105.080,40.615,11936
-105.078,40.615,11937
-105.081,40.503,11938
-105.079,40.615,11939
-105.081,40.615,11940
-105.079,40.615,11941
-105.078,40.615,11942
-105.076,40.771,11943
-105.081,40.503,11944
-105.080,40.615,11945
-105.081,40.615,11947
-105.081,40.496,11948
-105.078,40.615,11949
-105.079,40.615,11950
-105.081,40.615,11951
-105.079,40.613,11952
-105.085,40.622,11955
-105.078,40.615,11956
-105.078,40.615,11957
-105.079,40.615,11958
-105.079,40.615,11959
-105.288,40.645,11960
-105.274,40.215,11961
-105.081,40.615,11962
-105.074,40.493,11963
-105.074,40.477,11964
-105.079,40.616,11965
-105.078,40.616,11966
-105.087,40.495,11967
-105.081,40.615,11968
-105.079,40.614,11969
-105.079,40.616,11970
-105.278,40.360,11972
-105.080,40.733,11973
-105.080,40.613,11974
-105.080,40.615,11975
-105.079,40.616,11976
-105.079,40.616,11977
-105.080,40.615,11980
-105.080,40.616,11981
-105.080,40.615,11982
-105.222,40.296,11983
-105.068,40.616,11984
-105.081,40.616,11990
-105.080,40.617,11991
-105.080,40.616,11992
-105.080,40.616,11993
-105.080,40.616,11994
-105.081,40.616,11995
-105.081,40.616,11996
-105.080,40.643,11997
-105.080,40.616,11999
-105.080,40.616,12000
-105.069,40.616,12001
-105.070,40.481,12002
-105.067,40.694,12003
-105.068,40.512,12004
-105.080,40.616,12009
-105.080,40.615,12010
-105.078,40.615,12011
-105.334,40.574,12012
-105.225,40.176,12016
-105.081,40.617,12018
-105.079,40.504,12019
-105.078,40.616,12020
-105.078,40.616,12021
-105.078,40.616,12022
-105.079,40.617,12023
-105.080,40.322,12024
-105.078,40.616,12025
-105.073,40.509,12027
-105.072,40.616,12028
-105.078,40.616,12031
-105.078,40.616,12032
-105.078,40.872,12033
-105.079,40.616,12034
-105.079,40.616,12036
-105.068,40.514,12037
-105.067,40.616,12038
-105.127,40.609,12039
-105.068,40.512,12040
-105.276,40.115,12041
-105.081,40.717,12042
-105.079,40.615,12043
-105.080,40.615,12044
-105.070,40.359,12045
-105.081,40.616,12046
-105.080,40.616,12047
-105.079,40.640,12048
-105.079,40.616,12049
-105.079,40.734,12050
-105.069,40.617,12051
-105.067,40.617,12052
-105.068,40.479,12053
-105.080,40.616,12054
-105.080,40.616,12055
-105.080,40.616,12056
-105.080,40.616,12057
-105.081,40.616,12058
-105.081,40.617,12059
-105.249,40.100,12060
-105.068,40.514,12061
-105.081,40.506,12062
-105.022,40.576,12063
-105.080,40.615,12064
-105.080,40.613,12065
-105.081,40.617,12066
-105.080,40.616,12067
-105.080,40.616,12068
-105.080,40.616,12069
-105.262,40.632,12070
-105.080,40.617,12071
-105.081,40.504,12072
-105.069,40.617,12073
-105.069,40.617,12074
-105.082,40.515,12075
-105.081,40.616,12076
-105.069,40.359,12079
-105.080,40.504,12080
-105.078,40.617,12081
-105.080,40.653,12083
-105.078,40.770,12083
-105.069,40.617,12085
-105.068,40.617,12086
-105.067,40.617,12087
-105.067,40.617,12088
-105.081,40.617,12089
-105.079,40.617,12090
-105.079,40.617,12091
-105.080,40.874,12092
-105.078,40.744,12093
-105.079,40.617,12094
-105.281,40.302,12095
-105.077,40.747,12096
-105.067,40.683,12097
-105.079,40.617,12098
-105.080,40.506,12099
-105.069,40.617,12100
-105.069,40.497,12101
-105.080,40.615,12104
-105.080,40.616,12105
-105.081,40.505,12106
-105.067,40.616,12107
-105.084,40.240,12108
-105.080,40.617,12109
-105.080,40.613,12110
-105.081,40.617,12111
-105.296,40.207,12112
-105.080,40.616,12113
-105.068,40.617,12114
-105.081,40.615,12115
-105.081,40.497,12116
-105.081,40.505,12117
-105.081,40.616,12118
-105.081,40.617,12120
-105.069,40.726,12121
-105.069,40.512,12122
-105.068,40.617,12123
-105.067,40.617,12124
-105.080,40.617,12126
-105.069,40.494,12127
-105.080,40.617,12128
-105.081,40.617,12129
-105.242,40.169,12133
-105.080,40.618,12134
-105.081,40.503,12135
-105.081,40.618,12136
-104.612,40.361,12137
-105.081,40.618,12138
-105.080,40.716,12139
-105.080,40.618,12140
-104.976,40.373,12141
-105.226,40.366,12142
-105.071,40.684,12145
-105.080,40.777,12146
-105.089,40.732,12148
-105.083,40.501,12149
-105.071,40.494,12150
-105.073,40.262,12151
-105.070,40.479,12152
-105.067,40.617,12153
-105.069,40.479,12156
-104.929,40.401,12157
-105.068,40.618,12158
-105.114,40.535,12159
-104.570,40.272,12160
-105.289,40.644,12161
-105.071,40.618,12162
-104.799,40.625,12164
-105.296,40.619,12165
-105.283,40.140,12166
-105.110,40.618,12169
-105.300,40.554,12171
-105.268,40.374,12172
-105.083,40.232,12175
-105.091,40.301,12178
-105.229,40.103,12180
-105.086,40.616,12181
-104.792,40.671,12184
-105.076,40.458,12186
-105.294,40.619,12189
-105.232,40.557,12192
-105.275,40.137,12194
-105.086,40.452,12198
-105.288,40.620,12199
-105.284,40.139,12200
-104.774,40.603,12201
-105.262,40.621,12202
-105.125,40.626,12203
-104.586,40.276,12204
-105.084,40.501,12205
-105.115,40.534,12206
-105.288,40.288,12207
-105.128,40.392,12208
-105.073,40.621,12209
-105.127,40.518,12210
-105.073,40.484,12211
-105.128,40.290,12213
-105.340,40.618,12215
-105.269,40.243,12216
-104.585,40.571,12218
-105.084,40.622,12220
-105.085,40.503,12221
-105.084,40.640,12222
-105.265,40.363,12223
-105.113,40.690,12224
-105.086,40.296,12226
-105.264,40.631,12227
-105.097,40.307,12228
-105.086,40.296,12230
-105.072,40.685,12233
-105.114,40.620,12234
-104.593,40.377,12235
-105.085,40.622,12236
-105.087,40.295,12237
-105.087,40.328,12238
-105.086,40.503,12241
-105.085,40.622,12242
-105.085,40.498,12243
-105.084,40.637,12244
-105.284,40.134,12245
-105.088,40.740,12246
-105.090,40.509,12247
-105.089,40.622,12248
-105.081,40.648,12249
-105.087,40.293,12250
-105.095,40.272,12251
-105.091,40.301,12252
-105.090,40.301,12253
-105.090,40.329,12254
-105.088,40.506,12255
-105.088,40.622,12256
-105.086,40.498,12257
-105.089,40.331,12258
-105.273,40.205,12259
-105.086,40.452,12260
-105.114,40.620,12261
-105.087,40.295,12263
-105.073,40.479,12264
-105.088,40.329,12265
-105.085,40.622,12266
-105.089,40.331,12267
-105.086,40.508,12268
-105.088,40.623,12269
-105.090,40.272,12271
-105.087,40.622,12272
-105.088,40.516,12273
-105.271,40.610,12274
-105.091,40.302,12275
-105.090,40.505,12276
-105.091,40.272,12277
-105.090,40.300,12278
-105.128,40.830,12280
-105.071,40.645,12281
-105.090,40.623,12283
-105.068,40.618,12284
-105.268,40.624,12285
-105.089,40.298,12287
-105.342,40.569,12288
-105.097,40.307,12289
-105.272,40.625,12290
-105.274,40.137,12291
-105.073,40.479,12292
-105.342,40.604,12293
-105.095,40.623,12296
-105.072,40.623,12297
-105.069,40.494,12298
-105.351,40.638,12301
-105.278,40.112,12302
-105.073,40.510,12306
-105.095,40.624,12307
-105.114,40.619,12309
-105.095,40.624,12311
-105.091,40.608,12312
-105.072,40.484,12313
-105.072,40.494,12315
-105.127,40.363,12316
-105.092,40.332,12317
-105.088,40.507,12318
-105.072,40.624,12319
-105.069,40.624,12320
-105.095,40.624,12321
-105.092,40.331,12322
-105.089,40.513,12324
-105.071,40.683,12325
-105.263,40.312,12326
-105.090,40.301,12327
-105.097,40.495,12328
-105.090,40.300,12329
-105.073,40.484,12331
-104.937,40.713,12332
-105.098,40.344,12334
-105.093,40.625,12335
-105.110,40.779,12337
-105.130,40.286,12339
-105.096,40.357,12341
-105.093,40.625,12342
-105.100,40.344,12343
-105.095,40.357,12344
-105.093,40.284,12345
-105.515,40.610,12346
-105.130,40.285,12348
-105.126,40.534,12350
-105.092,40.785,12352
-105.092,40.722,12353
-105.092,40.300,12354
-105.073,40.514,12355
-105.072,40.494,12356
-105.101,40.352,12357
-105.128,40.532,12358
-105.108,40.260,12362
-105.102,40.345,12363
-105.099,40.625,12364
-105.101,40.343,12365
-105.100,40.497,12366
-104.630,40.277,12367
-105.101,40.273,12368
-105.100,40.352,12369
-105.099,40.495,12371
-105.092,40.625,12372
-105.092,40.625,12373
-105.104,40.263,12377
-105.099,40.345,12379
-105.130,40.387,12382
-105.111,40.625,12386
-105.110,40.814,12387
-105.102,40.310,12388
-105.073,40.265,12389
-105.065,40.625,12390
-105.073,40.479,12391
-105.071,40.686,12392
-105.101,40.654,12393
-105.103,40.237,12394
-105.063,40.625,12395
-105.095,40.750,12396
-104.945,40.464,12397
-105.104,40.751,12398
-105.179,40.147,12399
-105.091,40.300,12401
-105.360,40.627,12403
-105.071,40.644,12405
-105.062,40.625,12406
-105.062,40.625,12407
-105.119,40.530,12408
-105.126,40.533,12410
-105.117,40.647,12411
-105.064,40.626,12414
-105.125,40.365,12415
-105.124,40.392,12416
-105.123,40.529,12417
-105.121,40.535,12419
-105.063,40.626,12422
-105.062,40.626,12423
-105.121,40.538,12426
-105.116,40.370,12427
-105.072,40.494,12428
-105.066,40.266,12429
-105.063,40.626,12430
-105.326,40.575,12431
-105.117,40.647,12432
-105.065,40.335,12436
-105.519,40.605,12442
-105.117,40.640,12444
-105.116,40.536,12445
-105.065,40.466,12448
-105.064,40.678,12449
-105.066,40.279,12450
-105.085,40.626,12458
-105.066,40.265,12459
-105.071,40.626,12460
-105.040,40.463,12461
-105.064,40.627,12464
-105.068,40.279,12466
-105.063,40.630,12467
-104.786,40.383,12468
-105.131,40.241,12470
-104.949,40.773,12471
-105.362,40.637,12472
-105.356,40.628,12473
-105.072,40.479,12475
-105.064,40.627,12476
-105.357,40.639,12477
-105.116,40.604,12479
-105.065,40.627,12480
-104.820,40.740,12481
-104.767,40.930,12482
-105.117,40.646,12483
-105.116,40.628,12484
-105.098,40.345,12485
-105.068,40.466,12486
-105.065,40.627,12487
-104.634,40.407,12488
-105.065,40.632,12489
-104.807,40.402,12490
-104.800,40.875,12491
-105.234,40.153,12492
-105.117,40.526,12493
-105.116,40.627,12494
-105.117,40.530,12496
-105.095,40.720,12497
-105.071,40.684,12498
-105.066,40.638,12499
-105.117,40.535,12500
-105.229,40.484,12501
-105.067,40.477,12502
-105.324,40.560,12504
-105.115,40.718,12505
-105.117,40.537,12507
-105.072,40.473,12508
-105.068,40.278,12509
-104.792,40.574,12510
-105.066,40.476,12512
-105.242,40.276,12513
-105.067,40.618,12514
-105.098,40.495,12515
-105.096,40.610,12516
-105.067,40.628,12517
-105.116,40.533,12518
-105.096,40.793,12520
-105.076,40.363,12521
-105.099,40.780,12522
-105.117,40.628,12523
-105.116,40.640,12524
-104.572,40.334,12527
-105.117,40.536,12528
-105.117,40.536,12529
-105.096,40.628,12531
-105.096,40.738,12532
-105.116,40.536,12533
-105.072,40.514,12534
-105.071,40.494,12535
-105.095,40.635,12536
-105.117,40.535,12537
-105.274,40.360,12539
-105.116,40.628,12540
-105.351,40.624,12541
-105.099,40.352,12543
-105.099,40.270,12544
-105.071,40.629,12545
-105.099,40.345,12546
-105.098,40.496,12547
-105.116,40.629,12548
-105.192,40.140,12549
-105.071,40.358,12550
-105.249,40.102,12551
-105.117,40.524,12552
-105.073,40.478,12553
-105.073,40.614,12554
-105.097,40.345,12555
-105.064,40.629,12557
-105.263,40.113,12559
-105.116,40.629,12560
-105.115,40.738,12561
-105.073,40.468,12562
-105.117,40.535,12563
-105.116,40.373,12564
-105.116,40.536,12566
-105.263,40.630,12567
-105.266,40.168,12568
-105.100,40.343,12569
-105.111,40.323,12570
-105.072,40.779,12571
-105.115,40.630,12572
-104.584,40.572,12574
-105.067,40.224,12575
-105.121,40.605,12576
-105.116,40.533,12577
-105.095,40.630,12578
-104.631,40.407,12579
-105.260,40.784,12580
-105.262,40.631,12581
-105.117,40.537,12582
-105.065,40.630,12583
-105.260,40.122,12584
-105.117,40.537,12585
-105.268,40.624,12586
-105.116,40.535,12587
-105.121,40.348,12588
-105.071,40.634,12589
-105.072,40.622,12590
-105.073,40.494,12591
-105.072,40.631,12593
-105.091,40.512,12594
-105.074,40.478,12597
-105.074,40.475,12598
-105.257,40.256,12600
-105.251,40.246,12601
-105.117,40.527,12603
-105.237,40.173,12605
-105.117,40.536,12606
-105.115,40.631,12607
-105.095,40.631,12608
-105.065,40.671,12609
-105.371,40.651,12610
-105.260,40.115,12611
-105.072,40.631,12613
-105.072,40.631,12614
-105.071,40.647,12615
-105.116,40.643,12616
-105.116,40.628,12617
-105.093,40.302,12619
-105.093,40.299,12620
-105.067,40.268,12621
-105.264,40.302,12622
-105.117,40.604,12623
-105.116,40.537,12624
-105.115,40.630,12625
-105.060,40.631,12626
-105.075,40.474,12627
-105.074,40.495,12628
-105.116,40.526,12629
-105.115,40.632,12630
-105.068,40.631,12631
-104.940,40.632,12634
-105.073,40.476,12635
-105.116,40.632,12636
-105.070,40.478,12638
-105.281,40.204,12639
-105.116,40.632,12640
-105.116,40.533,12641
-105.069,40.474,12642
-105.066,40.798,12643
-105.072,40.725,12644
-105.064,40.349,12645
-105.067,40.632,12646
-105.116,40.632,12647
-105.072,40.632,12650
-105.116,40.534,12651
-105.115,40.632,12652
-105.112,40.534,12653
-105.111,40.215,12654
-105.095,40.731,12655
-105.263,40.633,12657
-105.357,40.590,12658
-105.276,40.617,12659
-105.075,40.484,12660
-104.794,40.400,12661
-105.073,40.494,12662
-105.231,40.352,12663
-105.061,40.876,12664
-105.068,40.632,12665
-105.065,40.677,12666
-105.075,40.477,12667
-105.074,40.648,12668
-105.073,40.636,12669
-105.092,40.507,12671
-105.093,40.298,12672
-105.268,40.165,12673
-105.073,40.634,12675
-105.074,40.643,12676
-105.073,40.477,12677
-105.075,40.685,12679
-105.085,40.295,12681
-105.085,40.294,12682
-105.363,40.593,12683
-105.074,40.512,12684
-105.074,40.492,12685
-105.074,40.510,12688
-105.071,40.476,12689
-105.323,40.573,12690
-105.097,40.355,12691
-105.071,40.645,12692
-105.070,40.717,12693
-105.082,40.634,12695
-105.082,40.634,12696
-105.076,40.483,12697
-105.065,40.631,12699
-105.084,40.503,12700
-105.113,40.679,12702
-105.071,40.686,12703
-105.277,40.204,12705
-105.097,40.355,12706
-105.071,40.354,12707
-105.074,40.635,12708
-105.076,40.326,12709
-105.081,40.635,12710
-105.075,40.510,12712
-105.075,40.512,12713
-105.071,40.645,12714
-105.070,40.635,12715
-105.074,40.859,12716
-105.094,40.739,12718
-105.075,40.330,12719
-105.072,40.635,12720
-105.070,40.635,12723
-105.063,40.464,12724
-105.083,40.497,12725
-105.080,40.772,12726
-105.075,40.515,12727
-105.074,40.656,12728
-105.074,40.636,12729
-105.071,40.644,12730
-105.073,40.511,12731
-105.073,40.516,12732
-105.074,40.511,12733
-105.082,40.636,12734
-105.071,40.630,12735
-105.064,40.350,12736
-105.083,40.775,12737
-105.084,40.636,12738
-105.271,40.378,12739
-105.076,40.473,12741
-105.074,40.636,12744
-105.075,40.495,12745
-105.074,40.636,12746
-105.073,40.483,12747
-105.059,40.637,12748
-105.062,40.222,12749
-105.083,40.498,12750
-105.064,40.636,12751
-105.082,40.656,12752
-105.075,40.639,12753
-105.084,40.636,12754
-105.075,40.324,12756
-105.072,40.636,12757
-105.083,40.497,12758
-105.076,40.513,12760
-105.274,40.203,12761
-105.110,40.630,12762
-105.090,40.637,12763
-105.065,40.474,12764
-105.063,40.355,12765
-105.092,40.331,12766
-104.769,40.753,12767
-105.085,40.297,12768
-105.085,40.297,12769
-105.072,40.637,12770
-105.086,40.453,12771
-105.073,40.637,12773
-105.075,40.478,12774
-105.083,40.643,12775
-105.074,40.637,12776
-105.075,40.472,12777
-104.776,40.395,12778
-105.091,40.648,12779
-105.075,40.324,12780
-105.073,40.475,12781
-105.063,40.479,12782
-105.062,40.207,12783
-104.775,40.395,12784
-105.076,40.637,12785
-105.064,40.637,12786
-105.067,40.479,12788
-105.085,40.297,12789
-105.083,40.637,12790
-105.072,40.638,12791
-105.062,40.476,12792
-105.085,40.640,12793
-105.099,40.282,12794
-105.076,40.473,12795
